Time Ia Ib Ic Ia Ib Ic
0.037510000000000814 0.1654074992529786 -1.638511548662791e-05 -0.16539111413749197 0.1654074992529786 -1.638511548662791e-05 -0.16539111413749197
0.037520000000000817 0.16576314010308124 -1.6271428648906294e-05 -0.16574685446357762 0.16576314010308124 -1.6271428648906294e-05 -0.16574685446357762
0.03753000000000082 0.16611642195130116 -1.6186163520615082e-05 -0.16610023578778055 0.16611642195130116 -1.6186163520615082e-05 -0.16610023578778055
0.037540000000000823 0.16646734479763836 -1.6058265828178264e-05 -0.16645128653181018 0.16646734479763836 -1.6058265828178264e-05 -0.16645128653181018
0.037550000000000826 0.16681593706380227 -1.595878984517185e-05 -0.16679994985224766 0.16681593706380227 -1.595878984517185e-05 -0.16679994985224766
0.037560000000000829 0.16716211348466459 -1.5845103007450234e-05 -0.16714625417080242 0.16716211348466459 -1.5845103007450234e-05 -0.16714625417080242
0.037570000000000832 0.1675059451144989 -1.574562702444382e-05 -0.16749017106576503 0.1675059451144989 -1.574562702444382e-05 -0.16749017106576503
0.037580000000000835 0.16784736089903163 -1.5617729332007002e-05 -0.16783172895884491 0.16784736089903163 -1.5617729332007002e-05 -0.16783172895884491
0.037590000000000838 0.16818640347082692 -1.5518253349000588e-05 -0.16817085679576849 0.16818640347082692 -1.5518253349000588e-05 -0.16817085679576849
0.037600000000000841 0.16852305861903005 -1.5418777365994174e-05 -0.16850763984166406 0.16852305861903005 -1.5418777365994174e-05 -0.16850763984166406
0.037610000000000844 0.16885732634364103 -1.5305090528272558e-05 -0.16884200704225805 0.16885732634364103 -1.5305090528272558e-05 -0.16884200704225805
0.037620000000000847 0.16918920664465986 -1.5191403690550942e-05 -0.1691740010301146 0.16918920664465986 -1.5191403690550942e-05 -0.1691740010301146
0.03763000000000085 0.16951865688952239 -1.5077716852829326e-05 -0.16950356496181485 0.16951865688952239 -1.5077716852829326e-05 -0.16950356496181485
0.037640000000000853 0.16984570549993805 -1.4949819160392508e-05 -0.16983074146992294 0.16984570549993805 -1.4949819160392508e-05 -0.16983074146992294
0.037650000000000856 0.17017033826505212 -1.4850343177386094e-05 -0.17015545950016531 0.17017033826505212 -1.4850343177386094e-05 -0.17015545950016531
0.037660000000000859 0.17049255518486461 -1.475086719437968e-05 -0.17047779010681552 0.17049255518486461 -1.475086719437968e-05 -0.17047779010681552
0.037670000000000863 0.1708123420485208 -1.4651391211373266e-05 -0.17079771907901886 0.1708123420485208 -1.4651391211373266e-05 -0.17079771907901886
0.037680000000000866 0.17112971306687541 -1.4523493518936448e-05 -0.17111516115164704 0.17112971306687541 -1.4523493518936448e-05 -0.17111516115164704
0.037690000000000869 0.17144465402907372 -1.4409806681214832e-05 -0.17143023001153779 0.17144465402907372 -1.4409806681214832e-05 -0.17143023001153779
0.037700000000000872 0.17175715072426101 -1.4310330698208418e-05 -0.1717428403935628 0.17175715072426101 -1.4310330698208418e-05 -0.1717428403935628
0.037710000000000875 0.172067217363292 -1.41824330057716e-05 -0.1720530065085768 0.172067217363292 -1.41824330057716e-05 -0.1720530065085768
0.037720000000000878 0.17237481131360255 -1.4068746168049984e-05 -0.17236072835657978 0.17237481131360255 -1.4068746168049984e-05 -0.17236072835657978
0.037730000000000881 0.1726799752077568 -1.3955059330328368e-05 -0.17266600593757175 0.1726799752077568 -1.3955059330328368e-05 -0.17266600593757175
0.037740000000000884 0.17298268062404532 -1.3841372492606752e-05 -0.17296882504069799 0.17298268062404532 -1.3841372492606752e-05 -0.17296882504069799
0.037750000000000887 0.1732829275624681 -1.3741896509600338e-05 -0.1732691856659585 0.1732829275624681 -1.3741896509600338e-05 -0.1732691856659585
0.03776000000000089 0.17358070181217045 -1.3628209671878722e-05 -0.17356708781335328 0.17358070181217045 -1.3628209671878722e-05 -0.17356708781335328
0.037770000000000893 0.17387601758400706 -1.3528733688872308e-05 -0.17386253148288233 0.17387601758400706 -1.3528733688872308e-05 -0.17386253148288233
0.037780000000000896 0.17416887487797794 -1.3386625141720288e-05 -0.17415547404198151 0.17416887487797794 -1.3386625141720288e-05 -0.17415547404198151
0.037790000000000899 0.17445925948322838 -1.3272938303998671e-05 -0.17444595812321495 0.17445925948322838 -1.3272938303998671e-05 -0.17444595812321495
0.037800000000000902 0.17474715718890366 -1.3173462320992257e-05 -0.17473396951572795 0.17474715718890366 -1.3173462320992257e-05 -0.17473396951572795
0.037810000000000905 0.17503256799500377 -1.3073986337985843e-05 -0.17501949400866579 0.17503256799500377 -1.3073986337985843e-05 -0.17501949400866579
0.037820000000000908 0.17531547769067402 -1.2946088645549025e-05 -0.17530253160202847 0.17531547769067402 -1.2946088645549025e-05 -0.17530253160202847
0.037830000000000912 0.17559592890847853 -1.2818190953112207e-05 -0.17558308229581598 0.17559592890847853 -1.2818190953112207e-05 -0.17558308229581598
0.037840000000000915 0.17587385059414373 -1.2718714970105793e-05 -0.17586111766831891 0.17587385059414373 -1.2718714970105793e-05 -0.17586111766831891
0.037850000000000918 0.17614927116937906 -1.2605028132384177e-05 -0.17613669456295611 0.17614927116937906 -1.2605028132384177e-05 -0.17613669456295611
0.037860000000000921 0.17642220484503923 -1.2477130439947359e-05 -0.176409741925454 0.17642220484503923 -1.2477130439947359e-05 -0.176409741925454
0.037870000000000924 0.1766926089885601 -1.2363443602225743e-05 -0.17668025975581259 0.1766926089885601 -1.2363443602225743e-05 -0.17668025975581259
0.037880000000000927 0.17696054044336051 -1.2263967619219329e-05 -0.17694830489745073 0.17696054044336051 -1.2263967619219329e-05 -0.17694830489745073
0.03789000000000093 0.17722595657687634 -1.2121859072067309e-05 -0.17721380629609484 0.17722595657687634 -1.2121859072067309e-05 -0.17721380629609484
0.037900000000000933 0.17748881475654343 -1.2022383089060895e-05 -0.17747680658430909 0.17748881475654343 -1.2022383089060895e-05 -0.17747680658430909
0.037910000000000936 0.17774918603663536 -1.1908696251339279e-05 -0.17773726312952931 0.17774918603663536 -1.1908696251339279e-05 -0.17773726312952931
0.037920000000000939 0.17800701357373327 -1.1795009413617663e-05 -0.17799521856431966 0.17800701357373327 -1.1795009413617663e-05 -0.17799521856431966
0.037930000000000942 0.17826232578954659 -1.1667111721180845e-05 -0.17825063025611598 0.17826232578954659 -1.1667111721180845e-05 -0.17825063025611598
0.037940000000000945 0.17851508005151118 -1.1553424883459229e-05 -0.17850354083748243 0.17851508005151118 -1.1553424883459229e-05 -0.17850354083748243
0.037950000000000948 0.17876530478133645 -1.1439738045737613e-05 -0.17875386504329072 0.17876530478133645 -1.1439738045737613e-05 -0.17875386504329072
0.037960000000000951 0.17901298576816771 -1.1311840353300795e-05 -0.17900165971695969 0.17901298576816771 -1.1311840353300795e-05 -0.17900165971695969
0.037970000000000954 0.17925813722285966 -1.1212364370294381e-05 -0.17924691064763465 0.17925813722285966 -1.1212364370294381e-05 -0.17924691064763465
0.037980000000000957 0.17950074493455759 -1.1098677532572765e-05 -0.17948961783531558 0.17950074493455759 -1.1098677532572765e-05 -0.17948961783531558
0.037990000000000961 0.17974078048155206 -1.0984990694851149e-05 -0.17972980970171193 0.17974078048155206 -1.0984990694851149e-05 -0.17972980970171193
0.038000000000000964 0.17997827228555252 -1.0857093002414331e-05 -0.17996742940340482 0.17997827228555252 -1.0857093002414331e-05 -0.17996742940340482
0.038010000000000967 0.18021322034655896 -1.0729195309977513e-05 -0.18020246272953955 0.18021322034655896 -1.0729195309977513e-05 -0.18020246272953955
0.03802000000000097 0.18044558203200722 -1.0601297617540695e-05 -0.18043495231268025 0.18044558203200722 -1.0601297617540695e-05 -0.18043495231268025
0.038030000000000973 0.18067539997446147 -1.0516032489249483e-05 -0.18066488394197222 0.18067539997446147 -1.0516032489249483e-05 -0.18066488394197222
0.038040000000000976 0.18090261733050284 -1.0402345651527867e-05 -0.18089225761741545 0.18090261733050284 -1.0402345651527867e-05 -0.18089225761741545
0.038050000000000979 0.18112730515440489 -1.0260237104375847e-05 -0.1811170307064458 0.18112730515440489 -1.0260237104375847e-05 -0.1811170307064458
0.038060000000000982 0.18134939239189407 -1.0146550266654231e-05 -0.18133926005248213 0.18134939239189407 -1.0146550266654231e-05 -0.18133926005248213
0.038070000000000985 0.18156892167553451 -1.0032863428932615e-05 -0.18155888881210558 0.18156892167553451 -1.0032863428932615e-05 -0.18155888881210558
0.038080000000000988 0.18178585037276207 -9.9191765912109986e-06 -0.18177595961788029 0.18178585037276207 -9.9191765912109986e-06 -0.18177595961788029
0.038090000000000991 0.18200022111614089 -9.7912788987741806e-06 -0.1819904156263874 0.18200022111614089 -9.7912788987741806e-06 -0.1819904156263874
0.038100000000000994 0.18221197706225212 -9.6775920610525645e-06 -0.18220228525933635 0.18221197706225212 -9.6775920610525645e-06 -0.18220228525933635
0.038110000000000997 0.18242114663280518 -9.5639052233309485e-06 -0.18241159693843656 0.18242114663280518 -9.5639052233309485e-06 -0.18241159693843656
0.038120000000001 0.18262772982780007 -9.4360075308941305e-06 -0.18261829382026917 0.18262772982780007 -9.4360075308941305e-06 -0.18261829382026917
0.038130000000001003 0.18283172664723679 -9.3223206931725144e-06 -0.18282243274825305 0.18283172664723679 -9.3223206931725144e-06 -0.18282243274825305
0.038140000000001006 0.18303312288026063 -9.1944230007356964e-06 -0.18302391424640518 0.18303312288026063 -9.1944230007356964e-06 -0.18302391424640518
0.038150000000001009 0.1832319185268716 -9.0665253082988784e-06 -0.18322283779070858 0.1832319185268716 -9.0665253082988784e-06 -0.18322283779070858
0.038160000000001013 0.18342808516536024 -8.9457330432196613e-06 -0.18341914653774438 0.18342808516536024 -8.9457330432196613e-06 -0.18341914653774438
0.038170000000001016 0.18362167963914544 -8.8320462054980453e-06 -0.18361282627665787 0.18362167963914544 -8.8320462054980453e-06 -0.18361282627665787
0.038180000000001019 0.18381263089395361 -8.7254647951340303e-06 -0.18380390542915848 0.18381263089395361 -8.7254647951340303e-06 -0.18380390542915848
0.038190000000001022 0.18400099577320361 -8.5975671026972122e-06 -0.18399239820610092 0.18400099577320361 -8.5975671026972122e-06 -0.18399239820610092
0.038200000000001025 0.18418674585518602 -8.4696694102603942e-06 -0.18417827618577576 0.18418674585518602 -8.4696694102603942e-06 -0.18417827618577576
0.038210000000001028 0.18436988113990083 -8.3559825725387782e-06 -0.18436151094647357 0.18436988113990083 -8.3559825725387782e-06 -0.18436151094647357
0.038220000000001031 0.18455035899478389 -8.2280848801019602e-06 -0.18454213090990379 0.18455035899478389 -8.2280848801019602e-06 -0.18454213090990379
0.038230000000001034 0.18472825047410879 -8.1143980423803441e-06 -0.18472013607606641 0.18472825047410879 -8.1143980423803441e-06 -0.18472013607606641
0.038240000000001037 0.18490349873445666 -7.9865003499435261e-06 -0.18489551223410672 0.18490349873445666 -7.9865003499435261e-06 -0.18489551223410672
0.03825000000000104 0.18507613219753694 -7.8728135122219101e-06 -0.18506825938402471 0.18507613219753694 -7.8728135122219101e-06 -0.18506825938402471
0.038260000000001043 0.1852461366524949 -7.759126674500294e-06 -0.1852383775258204 0.1852461366524949 -7.759126674500294e-06 -0.1852383775258204
0.038270000000001046 0.18541348367762112 -7.645439836778678e-06 -0.18540583823778434 0.18541348367762112 -7.645439836778678e-06 -0.18540583823778434
0.038280000000001049 0.18557820169462502 -7.51754214434186e-06 -0.1855706983633354 0.18557820169462502 -7.51754214434186e-06 -0.1855706983633354
0.038290000000001052 0.18574030491436133 -7.3896444519050419e-06 -0.18573291526990943 0.18574030491436133 -7.3896444519050419e-06 -0.18573291526990943
0.038300000000001055 0.18589977912597533 -7.2617467594682239e-06 -0.18589248895750643 0.18589977912597533 -7.2617467594682239e-06 -0.18589248895750643
0.038310000000001058 0.18605656748604815 -7.1409544943890069e-06 -0.18604943363698112 0.18605656748604815 -7.1409544943890069e-06 -0.18604943363698112
0.038320000000001062 0.18621074104885338 -7.0343730840249918e-06 -0.18620372088662407 0.18621074104885338 -7.0343730840249918e-06 -0.18620372088662407
0.038330000000001065 0.18636225718182686 -6.8993699642305728e-06 -0.18635536491728999 0.18636225718182686 -6.8993699642305728e-06 -0.18635536491728999
0.038340000000001068 0.18651113009582332 -6.7785776991513558e-06 -0.18650433730726945 0.18651113009582332 -6.7785776991513558e-06 -0.18650433730726945
0.038350000000001071 0.18665733136913332 -6.6648908614297397e-06 -0.1866506806891266 0.18665733136913332 -6.6648908614297397e-06 -0.1866506806891266
0.038360000000001074 0.186800903634321 -6.5369931689929217e-06 -0.18679436664115201 0.186800903634321 -6.5369931689929217e-06 -0.18679436664115201
0.038370000000001077 0.18694181846967695 -6.4233063312713057e-06 -0.18693540937420039 0.18694181846967695 -6.4233063312713057e-06 -0.18693540937420039
0.03838000000000108 0.18708007587520115 -6.2954086388344876e-06 -0.18707378046656231 0.18708007587520115 -6.2954086388344876e-06 -0.18707378046656231
0.038390000000001083 0.1872156758508936 -6.1675109463976696e-06 -0.18720949412909249 0.1872156758508936 -6.1675109463976696e-06 -0.18720949412909249
0.038400000000001086 0.1873486041858996 -6.0538241086760536e-06 -0.18734257878350036 0.1873486041858996 -6.0538241086760536e-06 -0.18734257878350036
0.038410000000001089 0.18747888930192858 -5.9259264162392356e-06 -0.18747294916465762 0.18747888930192858 -5.9259264162392356e-06 -0.18747294916465762
0.038420000000001092 0.18760650277727109 -5.8051341511600185e-06 -0.18760069053769257 0.18760650277727109 -5.8051341511600185e-06 -0.18760069053769257
0.038430000000001095 0.18773144461192715 -5.6843418860808015e-06 -0.18772576027004106 0.18773144461192715 -5.6843418860808015e-06 -0.18772576027004106
0.038440000000001098 0.18785371480589674 -5.5564441936439835e-06 -0.18784814415084838 0.18785371480589674 -5.5564441936439835e-06 -0.18784814415084838
0.038450000000001101 0.18797331335917988 -5.4427573559223674e-06 -0.18796788481267868 0.18797331335917988 -5.4427573559223674e-06 -0.18796788481267868
0.038460000000001104 0.18809024027177657 -5.3006488087703474e-06 -0.18808492541211308 0.18809024027177657 -5.3006488087703474e-06 -0.18808492541211308
0.038470000000001107 0.1882045097545415 -5.1869619710487314e-06 -0.18819929437086103 0.1882045097545415 -5.1869619710487314e-06 -0.18819929437086103
0.038480000000001111 0.18831609338576527 -5.0732751333271153e-06 -0.18831102011063194 0.18831609338576527 -5.0732751333271153e-06 -0.18831102011063194
0.038490000000001114 0.18842499116544786 -4.9524828682478983e-06 -0.18842004578800697 0.18842499116544786 -4.9524828682478983e-06 -0.18842004578800697
0.038500000000001117 0.18853124572615343 -4.8174797484534793e-06 -0.18852638561384083 0.18853124572615343 -4.8174797484534793e-06 -0.18852638561384083
0.03851000000000112 0.18863477180275368 -4.6966874833742622e-06 -0.18863005379898823 0.18863477180275368 -4.6966874833742622e-06 -0.18863005379898823
0.038520000000001123 0.18873565466037689 -4.5830006456526462e-06 -0.18873109297601331 0.18873565466037689 -4.5830006456526462e-06 -0.18873109297601331
0.038530000000001126 0.18883383745560423 -4.4551029532158282e-06 -0.18882938945807837 0.18883383745560423 -4.4551029532158282e-06 -0.18882938945807837
0.038540000000001129 0.1889293486101451 -4.3343106881366111e-06 -0.18892501429945696 0.1889293486101451 -4.3343106881366111e-06 -0.18892501429945696
0.038550000000001132 0.18902215970229008 -4.2064129956997931e-06 -0.1890179675001491 0.18902215970229008 -4.2064129956997931e-06 -0.1890179675001491
0.038560000000001135 0.18911229915374861 -4.0856207306205761e-06 -0.18910820642759063 0.18911229915374861 -4.0856207306205761e-06 -0.18910820642759063
0.038570000000001138 0.18919973854281125 -3.957723038183758e-06 -0.18919578792520042 0.18919973854281125 -3.957723038183758e-06 -0.18919578792520042
0.038580000000001141 0.18928449208033271 -3.836930773104541e-06 -0.18928065514955961 0.18928449208033271 -3.836930773104541e-06 -0.18928065514955961
0.038590000000001144 0.189366559766313 -3.716138508025324e-06 -0.18936285073323234 0.189366559766313 -3.716138508025324e-06 -0.18936285073323234
0.038600000000001147 0.18944592738989741 -3.5953462429461069e-06 -0.18944234625450918 0.18944592738989741 -3.5953462429461069e-06 -0.18944234625450918
0.03861000000000115 0.18952260916194064 -3.4674485505092889e-06 -0.18951914171339013 0.18952260916194064 -3.4674485505092889e-06 -0.18951914171339013
0.038620000000001153 0.18959659087158798 -3.3395508580724709e-06 -0.18959326553158462 0.18959659087158798 -3.3395508580724709e-06 -0.18959326553158462
0.038630000000001156 0.18966790094054886 -3.2258640203508548e-06 -0.18966467507652851 0.18966790094054886 -3.2258640203508548e-06 -0.18966467507652851
0.03864000000000116 0.18973649673625914 -3.0979663279140368e-06 -0.18973338455907651 0.18973649673625914 -3.0979663279140368e-06 -0.18973338455907651
0.038650000000001163 0.18980239246957353 -2.9700686354772188e-06 -0.18979945082264749 0.18980239246957353 -2.9700686354772188e-06 -0.18979945082264749
0.038660000000001166 0.18986558814049204 -2.8563817977556027e-06 -0.18986276018040371 0.18986558814049204 -2.8563817977556027e-06 -0.18986276018040371
0.038670000000001169 0.18992611217072408 -2.7284841053187847e-06 -0.18992336947576405 0.18992611217072408 -2.7284841053187847e-06 -0.18992336947576405
0.038680000000001172 0.18998390771685081 -2.6005864128819667e-06 -0.18998130713043793 0.18998390771685081 -2.6005864128819667e-06 -0.18998130713043793
0.038690000000001175 0.19003901741143636 -2.4655832930875476e-06 -0.19003655893357063 0.19003901741143636 -2.4655832930875476e-06 -0.19003655893357063
0.038700000000001178 0.19009142704362603 -2.3518964553659316e-06 -0.1900890680417433 0.19009142704362603 -2.3518964553659316e-06 -0.1900890680417433
0.038710000000001181 0.1901411366134198 -2.2311041902867146e-06 -0.19013890550922952 0.1901411366134198 -2.2311041902867146e-06 -0.19013890550922952
0.038720000000001184 0.19018813190996298 -2.1032064978498966e-06 -0.19018601449261041 0.19018813190996298 -2.1032064978498966e-06 -0.19018601449261041
0.038730000000001187 0.19023244135496498 -1.9753088054130785e-06 -0.19023045183530485 0.19023244135496498 -1.9753088054130785e-06 -0.19023045183530485
0.03874000000000119 0.19027402231586166 -1.8545165403338615e-06 -0.1902721891156034 0.19027402231586166 -1.8545165403338615e-06 -0.1902721891156034
0.038750000000001193 0.19031291742521717 -1.7195134205394424e-06 -0.1903111694900872 0.19031291742521717 -1.7195134205394424e-06 -0.1903111694900872
0.038760000000001196 0.19034909826132207 -1.6058265828178264e-06 -0.19034752085644868 0.19034909826132207 -1.6058265828178264e-06 -0.19034752085644868
0.038770000000001199 0.1903825932458858 -1.4743761767022079e-06 -0.19038111531699542 0.1903825932458858 -1.4743761767022079e-06 -0.19038111531699542
0.038780000000001202 0.19041335974634421 -1.3535839116229909e-06 -0.19041199550429155 0.19041335974634421 -1.3535839116229909e-06 -0.19041199550429155
0.038790000000001205 0.19044144039526145 -1.2221335055073723e-06 -0.19044018984004651 0.19044144039526145 -1.2221335055073723e-06 -0.19044018984004651
0.038800000000001209 0.19046679256007337 -1.1119993814645568e-06 -0.19046566990255087 0.19046679256007337 -1.1119993814645568e-06 -0.19046566990255087
0.038810000000001212 0.1904894446624894 -9.8765440270653926e-07 -0.19048846411351406 0.1904894446624894 -9.8765440270653926e-07 -0.19048846411351406
0.038820000000001215 0.19050939670250955 -8.5975671026972122e-07 -0.19050852984037192 0.19050939670250955 -8.5975671026972122e-07 -0.19050852984037192
0.038830000000001218 0.19052663446927909 -7.3541173151170369e-07 -0.19052588129397918 0.19052663446927909 -7.3541173151170369e-07 -0.19052588129397918
0.038840000000001221 0.19054115796279802 -6.1106675275368616e-07 -0.19054053268519056 0.19054115796279802 -6.1106675275368616e-07 -0.19054053268519056
0.038850000000001224 0.19055298139392107 -4.8672177399566863e-07 -0.19055252664657019 0.19055298139392107 -4.8672177399566863e-07 -0.19055252664657019
0.038860000000001227 0.19056210476264823 -3.659295089164516e-07 -0.19056173528042564 0.19056210476264823 -3.659295089164516e-07 -0.19056173528042564
0.03887000000000123 0.19056851385812479 -2.2737367544323206e-07 -0.19056827227359463 0.19056851385812479 -2.2737367544323206e-07 -0.19056827227359463
0.038880000000001233 0.19057222289120546 -1.1013412404281553e-07 -0.19057209499351302 0.19057222289120546 -1.1013412404281553e-07 -0.19057209499351302
0.038890000000001236 0.19057320344018081 3.5527136788005009e-09 -0.19057321765103552 0.19057320344018081 3.5527136788005009e-09 -0.19057321765103552
0.038900000000001239 0.19057148392676027 1.3145040611561853e-07 -0.19057159761359799 0.19057148392676027 1.3145040611561853e-07 -0.19057159761359799
0.038910000000001242 0.19056705014008912 2.5579538487363607e-07 -0.19056732014632871 0.19056705014008912 2.5579538487363607e-07 -0.19056732014632871
0.038920000000001245 0.19055991629102209 3.801403636316536e-07 -0.19056031419495412 0.19055991629102209 3.801403636316536e-07 -0.19056031419495412
0.038930000000001248 0.19055006816870446 5.0448534238967113e-07 -0.1905505797594742 0.19055006816870446 5.0448534238967113e-07 -0.1905505797594742
0.038940000000001251 0.19053753419484565 6.3593574850528967e-07 -0.19053817368330783 0.19053753419484565 6.3593574850528967e-07 -0.19053817368330783
0.038950000000001254 0.19052225752602681 7.531752999057062e-07 -0.19052302491218143 0.19052225752602681 7.531752999057062e-07 -0.19052302491218143
0.038960000000001258 0.19050430921652151 8.8462570602132473e-07 -0.19050517607865913 0.19050430921652151 8.8462570602132473e-07 -0.19050517607865913
0.038970000000001261 0.19048361821205617 9.9831254374294076e-07 -0.19048462718274095 0.19048361821205617 9.9831254374294076e-07 -0.19048462718274095
0.038980000000001264 0.19046025556690438 1.1262102361797588e-06 -0.1904613924352816 0.19046025556690438 1.1262102361797588e-06 -0.1904613924352816
0.038990000000001267 0.19043417864850198 1.2718714970105793e-06 -0.19043542920371692 0.19043417864850198 1.2718714970105793e-06 -0.19043542920371692
0.03900000000000127 0.19040535903513955 1.3749001936957939e-06 -0.19040678012061107 0.19040535903513955 1.3749001936957939e-06 -0.19040678012061107
0.039010000000001273 0.19037388199194538 1.5045742429720121e-06 -0.19037535992083576 0.19037388199194538 1.5045742429720121e-06 -0.19037535992083576
0.039020000000001276 0.19033967646464589 1.6378010059270309e-06 -0.19034128229122871 0.19033967646464589 1.6378010059270309e-06 -0.19034128229122871
0.039030000000001279 0.1903027566640958 1.7532642004880472e-06 -0.19030449038837105 0.1903027566640958 1.7532642004880472e-06 -0.19030449038837105
0.039040000000001282 0.19026313680114981 1.8758328224066645e-06 -0.19026502684482693 0.19026313680114981 1.8758328224066645e-06 -0.19026502684482693
0.039050000000001285 0.19022081687580794 2.0019541580040823e-06 -0.19022282060632278 0.19022081687580794 2.0019541580040823e-06 -0.19022282060632278
0.039060000000001288 0.19017579688807018 2.1227464230832993e-06 -0.19017792851627746 0.19017579688807018 2.1227464230832993e-06 -0.19017792851627746
0.039070000000001291 0.19012807683793653 2.2488677586807171e-06 -0.19013032215298153 0.19012807683793653 2.2488677586807171e-06 -0.19013032215298153
0.039080000000001294 0.19007762830369757 2.3678836669205339e-06 -0.19008001572728972 0.19007762830369757 2.3678836669205339e-06 -0.19008001572728972
0.039090000000001297 0.19002450812877214 2.5011104298755527e-06 -0.19002700923920202 0.19002450812877214 2.5011104298755527e-06 -0.19002700923920202
0.0391000000000013 0.18996868789145083 2.6272317654729704e-06 -0.18997130268871842 0.18996868789145083 2.6272317654729704e-06 -0.18997130268871842
0.039110000000001303 0.18991013917002419 2.7391422463551862e-06 -0.18991289607583894 0.18991013917002419 2.7391422463551862e-06 -0.18991289607583894
0.039120000000001307 0.1898489188079111 2.872369009310205e-06 -0.18985177518970886 0.1898489188079111 2.872369009310205e-06 -0.18985177518970886
0.03913000000000131 0.18978498417254741 2.9949376312288223e-06 -0.1897879684520376 0.18978498417254741 2.9949376312288223e-06 -0.1897879684520376
0.039140000000001313 0.18971836368564254 3.1210589668262401e-06 -0.18972147586282517 0.18971836368564254 3.1210589668262401e-06 -0.18972147586282517
0.039150000000001316 0.18964902892548707 3.2329694477084558e-06 -0.18965226900036214 0.18964902892548707 3.2329694477084558e-06 -0.18965226900036214
0.039160000000001319 0.18957703673549986 3.3733016380210756e-06 -0.18958040470806736 0.18957703673549986 3.3733016380210756e-06 -0.18958040470806736
0.039170000000001322 0.18950231606140733 3.4940939031002927e-06 -0.18950581193166727 0.18950231606140733 3.4940939031002927e-06 -0.18950581193166727
0.039180000000001325 0.18942490953577362 3.6202152386977104e-06 -0.18942851909287128 0.18942490953577362 3.6202152386977104e-06 -0.18942851909287128
0.039190000000001328 0.18934483136945346 3.7356784332587267e-06 -0.18934854040253413 0.18934483136945346 3.7356784332587267e-06 -0.18934854040253413
0.039200000000001331 0.18926202471902798 3.858247055177344e-06 -0.18926589007151051 0.18926202471902798 3.858247055177344e-06 -0.18926589007151051
0.039210000000001334 0.18917654642791604 3.9825920339353615e-06 -0.18918053967809101 0.18917654642791604 3.9825920339353615e-06 -0.18918053967809101
0.039220000000001337 0.18908838228526292 4.1087133695327793e-06 -0.18909250343313033 0.18908838228526292 4.1087133695327793e-06 -0.18909250343313033
0.03923000000000134 0.18899753229106864 4.2277292777725961e-06 -0.18900178133662848 0.18899753229106864 4.2277292777725961e-06 -0.18900178133662848
0.039240000000001343 0.18890401065618789 4.3556269702094141e-06 -0.18890835917773074 0.18890401065618789 4.3556269702094141e-06 -0.18890835917773074
0.039250000000001346 0.18880776053720183 4.4764192352886312e-06 -0.18881225116729183 0.18880776053720183 4.4764192352886312e-06 -0.18881225116729183
0.039260000000001349 0.18870886719923874 4.6043169277254492e-06 -0.18871345730531175 0.18870886719923874 4.6043169277254492e-06 -0.18871345730531175
0.039270000000001352 0.18860727379887976 4.7268855496440665e-06 -0.18861200601349992 0.18860727379887976 4.7268855496440665e-06 -0.18861200601349992
0.039280000000001355 0.18850300875783432 4.8459014578838833e-06 -0.18850784044843749 0.18850300875783432 4.8459014578838833e-06 -0.18850784044843749
0.039290000000001359 0.18839605786524771 4.9684700798025005e-06 -0.18840103166439803 0.18839605786524771 4.9684700798025005e-06 -0.18840103166439803
0.039300000000001362 0.18828643533197464 5.0928150585605181e-06 -0.18829152281796269 0.18828643533197464 5.0928150585605181e-06 -0.18829152281796269
0.039310000000001365 0.1881741269471604 5.2136073236397351e-06 -0.1881793565416956 0.1881741269471604 5.2136073236397351e-06 -0.1881793565416956
0.039320000000001368 0.18805916113251442 5.3432813729159534e-06 -0.18806450441388733 0.18805916113251442 5.3432813729159534e-06 -0.18806450441388733
0.039330000000001371 0.18794149525547255 5.4569682106375694e-06 -0.1879469664345379 0.18794149525547255 5.4569682106375694e-06 -0.1879469664345379
0.039340000000001374 0.18782117194859893 5.588418616753188e-06 -0.187826756814502 0.18782117194859893 5.588418616753188e-06 -0.187826756814502
0.039350000000001377 0.18769819121189357 5.7056581681536045e-06 -0.1877039181863438 0.18769819121189357 5.7056581681536045e-06 -0.1877039181863438
0.03936000000000138 0.18757253883450176 5.8264504332328215e-06 -0.1875783794957897 0.18757253883450176 5.8264504332328215e-06 -0.1875783794957897
0.039370000000001383 0.18744421481642348 5.9561244825090398e-06 -0.18745018337540387 0.18744421481642348 5.9561244825090398e-06 -0.18745018337540387
0.039380000000001386 0.18731321915765875 6.0715876770700561e-06 -0.18731928719262214 0.18731321915765875 6.0715876770700561e-06 -0.18731928719262214
0.039390000000001389 0.18717958027991699 6.1959326558280736e-06 -0.18718577621257282 0.18717958027991699 6.1959326558280736e-06 -0.18718577621257282
0.039400000000001392 0.18704328397234349 6.3238303482648917e-06 -0.18704959359183704 0.18704328397234349 6.3238303482648917e-06 -0.18704959359183704
0.039410000000001395 0.18690430181322881 6.4410698996653082e-06 -0.1869107393304148 0.18690430181322881 6.4410698996653082e-06 -0.1869107393304148
0.039420000000001398 0.18676267643513711 6.5618621647445252e-06 -0.18676922763916082 0.18676267643513711 6.5618621647445252e-06 -0.18676922763916082
0.039430000000001401 0.18661839362721366 6.6844307866631425e-06 -0.18662507272892981 0.18661839362721366 6.6844307866631425e-06 -0.18662507272892981
