Time Vab Vac Vba Vbc Vca Vcb VR
0.032579999999999304 45.214180831948681 137.67939743629591 -45.214180831948681 -182.8935782682446 -137.67939743629591 182.8935782682446 182.8935744269308
0.032589999999999307 45.911603955814257 137.18193019492671 -45.911603955814257 -183.09353415074096 -137.18193019492671 183.09353415074096 183.09353030522752
0.03259999999999931 46.608374574162028 136.68251329467657 -46.608374574162028 -183.29088786883858 -136.68251329467657 183.29088786883858 183.29088401918011
0.032609999999999313 47.304482784339555 136.18115383336476 -47.304482784339555 -183.4856366177043 -136.18115383336476 183.4856366177043 183.48563276395555
0.032619999999999316 47.999918693107645 135.67785893641957 -47.999918693107645 -183.67777762952721 -135.67785893641957 183.67777762952721 183.67777377174289
0.032629999999999319 48.694672416783078 135.17263575677518 -48.694672416783078 -183.86730817355826 -135.17263575677518 183.86730817355826 183.86730431179319
0.032639999999999322 49.388734081377834 134.66549147477113 -49.388734081377834 -184.05422555614896 -134.66549147477113 184.05422555614896 184.05422169045812
0.032649999999999325 50.08209382273877 134.15643329805067 -50.08209382273877 -184.23852712078946 -134.15643329805067 184.23852712078946 184.23852325122769
0.032659999999999328 50.774741786689489 133.64546846145706 -50.774741786689489 -184.42021024814653 -133.64546846145706 184.42021024814653 184.42020637476892
0.032669999999999332 51.466668129169577 133.13260422693145 -51.466668129169577 -184.59927235610104 -133.13260422693145 184.59927235610104 184.59926847896253
0.032679999999999335 52.157863016373511 132.61784788341026 -52.157863016373511 -184.77571089978375 -132.61784788341026 184.77571089978375 184.77570701893956
